"0","1","2","CLASS"
"1",0.59450071213964,14.1479568898212,-4.79895870338852,1
"2",0.609014875754035,1.99201496480964,-4.80010969402442,1
"3",1.07584695458939,10.3445185369346,-4.81351670780895,1
"4",1.28786063544896,9.69258865364827,-4.80466867514241,1
"5",1.65923261616235,7.87954714824446,-4.76683330559037,1
"6",2.18383732761753,20.8130836102646,-4.66435007214679,1
"7",2.25564840957425,3.70336498785764,-4.64575148210555,1
"8",2.37433228590882,17.0821393788792,-4.61253943892871,1
"9",2.77783396766179,1.43737937975675,-4.47590176917151,1
"10",2.91190366689337,8.40944468183443,-4.42207871161556,1
"11",2.93193953995071,2.9640308402013,-4.41366103985079,1
"12",3.00643275231618,4.05950711038895,-4.38149643026225,1
"13",3.03667076159334,17.6683860523626,-4.36804625341451,1
"14",3.32366576809162,15.1181937558576,-4.22868287028028,1
"15",3.53191002695743,5.61145374504849,-4.11363919752341,1
"16",3.6119458940075,10.3950345413759,-4.06612152873475,1
"17",3.92699137946771,1.74539185431786,-3.85994190330359,1
"18",4.54241501839518,7.43156905286014,-3.3549185771458,1
"19",4.55404664941783,20.3533849124797,-3.34384505909395,1
"20",4.58036648672381,13.1189979831688,-3.31855027803737,1
"21",4.60877711871165,13.9569832447451,-3.29087032174074,1
"22",4.69735692119264,6.56228278647177,-3.20197908280165,1
"23",4.76530372453331,8.51948186731897,-3.13101414479928,1
"24",4.87437228020221,20.9176248020958,-3.01170101338443,1
"25",4.90564943657566,17.9567294837907,-2.97618731813747,1
"26",4.91369118051972,20.0245163161308,-2.96695877902129,1
"27",4.96135331045262,17.0584069392644,-2.91142253671099,1
"28",5.25190369112817,16.425824432401,-2.5380347707661,1
"29",5.34076654993351,5.62544070719741,-2.40991837981964,1
"30",5.4586621137207,16.0051821204834,-2.22766632788518,1
"31",5.56296924559354,20.712543371832,-2.05287219385921,1
"32",5.56903391699236,6.16571652959101,-2.04226895329462,1
"33",5.62555682421141,8.38637324608862,-1.94088713315898,1
"34",5.62625812313903,17.0547620009165,-1.93959908401379,1
"35",5.64748902920727,1.62018505297601,-1.90023748570472,1
"36",5.659837227842,7.63763300701976,-1.87700952038402,1
"37",5.80999508011219,9.29444181080908,-1.57209051612126,1
"38",5.90132312476411,3.29099678294733,-1.36175471902394,1
"39",5.91662310469468,12.2263106738683,-1.32421727908942,1
"40",6.01706974309494,20.3734057559632,-1.05726422804358,1
"41",6.13328919050801,20.7794965021312,-0.686975492294686,1
"42",6.26699002920603,3.70549276610836,-0.0968168728337707,1
"43",6.27134589971966,11.3847389125731,-0.071682998746405,1
"44",6.30614794287102,8.07038173265755,0.157190891524625,1
"45",6.3082389457422,14.1994450672064,0.173059758483775,1
"46",6.33410727021853,5.65516937454231,0.405041557752466,1
"47",6.34270414107331,9.854269789299,0.506807336154828,1
"48",6.34871671221615,3.60780172864906,0.593495562987709,1
"49",6.35963501028563,7.75297871022485,0.856221195992171,1
"50",6.35999190797855,15.2335107238032,0.874704761605995,1
"51",6.36006012015961,10.2091311905533,0.878592510510253,1
"52",6.35796440232332,1.33985180128366,1.18498063113509,1
"53",6.34964980508633,16.4754708297551,1.36873184240933,1
