0,1,2,CLASS
-2.0970688887771005,4.501914956034419,-9.07626243499359,0
-3.970803499199383,-6.333479666532673,-7.198732438076357,1
-2.3402380469574053,4.321981841438531,-10.295074386426606,0
-3.8636194299185536,-6.654616438260894,-7.293357132827133,1
-2.3302221922375503,4.784053655164081,-9.875891232661665,0
-2.296223909320279,-5.647208170658378,-8.10291101847691,1
-3.495401471053463,-7.082699732711678,-8.753366903859657,1
-5.911517632962216,-6.387074612537927,-9.25980117201593,1
-4.136748744683229,-5.963881980989257,-7.373200969285415,1
-4.711415875919437,-7.873729380129867,-7.595788651766012,1
-4.444473685154023,-6.930509067617984,-8.42159940874462,1
-0.3858039757897429,6.373591618097896,-11.855694368099854,0
-1.340520809891421,4.157119493365752,-8.535604566608127,0
-1.9081946836639796,4.45015886202155,-10.224026746166707,0
-3.4516234380180393,-7.658225937900157,-7.642920507878789,1
-1.7107483535561838,3.6808927497087343,-10.865481181276692,0
-2.2426867086920694,-7.0299385942939985,-6.699310523015227,1
-1.6949278308272304,6.517094922443871,-11.30424657649712,0
-2.8793043029275522,6.855858517904559,-10.54348667163567,0
-1.5817387780358136,5.024870130841686,-9.765217944474363,0
-3.670353013552203,-6.9568513663453935,-8.12381048565328,1
-3.7723098030053337,-5.957706732708676,-6.710351176127736,1
-2.3654004133508035,5.599175936597855,-10.235654439405284,0
-2.2775967536300983,2.3692886431623665,-11.940301685129556,0
-1.7202123977233295,1.9929868676693738,-11.775278879459089,0
-3.4221847539069796,-7.0608813416823635,-7.831962190140214,1
-2.008902628361397,4.197595635468383,-9.411089312470903,0
-1.58221983759996,4.062636193272086,-9.954115646818854,0
-1.3788948288258804,4.333377165095884,-8.837373933659332,0
-2.4831882035374644,-7.934890406848591,-7.784037635077171,1
-5.1344517201350275,-7.52481228809232,-8.944028058399212,1
-4.85203174068185,-6.745225241713145,-7.8350739049453555,1
-3.3608757459391847,-5.867051341936488,-6.448633933251638,1
-1.0377564016429472,3.806685337772314,-8.874300341631166,0
-3.291667470897222,-6.078530003445675,-8.619382961449974,1
-0.5451769291687276,3.819965930021569,-11.234565880194499,0
-2.6508130108770245,-7.427494271234997,-9.6383845559495,1
-2.1074550906646383,5.024475402763496,-10.181888829306846,0
-2.884376925161942,-7.0245107526348995,-8.310221777117363,1
-1.0005101098483093,2.779051528226904,-9.395393223357473,0
0.44069523053032267,4.526648821324791,-9.380509393945681,0
-2.4374187325759324,5.52233097676733,-9.687440215869334,0
-1.1643485819705592,4.2317867091006605,-9.01137731583186,0
-3.2807287992417256,-4.63600521413476,-7.147541424312829,1
-2.5297341180142174,-6.160883009654212,-6.577760196051664,1
-4.469696456009227,-6.7137652871467735,-8.221998567702684,1
-0.7744187416777915,3.6520919278465085,-8.744844348419814,0
-2.0343645932511722,3.6565202515674953,-7.943088401134986,0
-1.073649474845904,6.472273189061996,-11.468869429485727,0
-0.25201990570729094,4.535591448553887,-8.380762904795802,0
-4.088141676658928,-6.015663892905171,-7.187007242045704,1
-4.728418834436639,-6.923241645991934,-10.669531965589794,1
-4.545809832516474,-9.369790121427876,-8.185045277322835,1
-1.6596309350060268,-7.894893169225412,-9.172747954029761,1
-2.803901295571662,5.208350900714506,-9.951145205228956,0
-2.164025768894971,4.566526938290992,-9.121543582536876,0
-3.591546906792158,-6.638962007154923,-8.104147707482415,1
-4.678563473108571,-5.5283458556366405,-8.1536031133824,1
-1.3439249587069142,2.3842886530191585,-10.303916516281474,0
-2.568357203714566,-8.137846462369383,-7.658069493423728,1
-0.9091482660835114,4.935955193195871,-9.860011293655715,0
-5.672743021982727,-7.007761187575647,-8.952775595315805,1
-1.1466300855305107,4.108397033740446,-9.509194357115604,0
0.5260155005846419,3.009993533355024,-11.44182630908269,0
-2.0868771722110795,-7.483820081335862,-8.63241301975145,1
-2.0339982247917403,4.540538065397785,-8.795657641453396,0
-0.5300759980365999,5.6054077487446685,-9.812556086169158,0
-4.557951516527581,-6.428298774243108,-6.743974715260037,1
-0.03671081999451853,4.419842545190338,-10.692406098940328,0
-4.8108453721029765,-7.999064026805688,-7.610582810057728,1
-4.430472753832537,-7.10087236538493,-7.1161891228501375,1
-4.549434881950867,-6.203259082316535,-10.23961867008057,1
-2.760179083161441,5.551213578682775,-9.096121783060306,0
-3.1759293421143417,-7.1836533557608275,-8.352226288427769,1
-3.560239302509221,-8.888802036282932,-6.98615293862408,1
0.00024227116135100424,5.148534029420497,-10.189548056014717,0
-1.3748117950994616,4.6689573143064305,-9.721213198830919,0
-0.32810279336092774,4.119182005367143,-9.317642663774997,0
-4.493030109565697,-6.9365051935017945,-6.392812921048723,1
-1.8337402502565103,4.8676539688201785,-11.173695175094416,0
-5.447542312637889,-7.511581387134859,-7.9488507097028815,1
-1.5533371819133017,2.880809552613804,-9.202686409228257,0
-2.729626335403095,-7.124250086206238,-6.704238700465809,1
-2.4897318012636336,3.5259122689989906,-10.276810225196392,0
-2.2478650296077625,-6.824376631510376,-9.152654605982224,1
-1.7955372320491088,3.609220083350032,-9.715036791404682,0
-2.9452831142874416,-6.2796552640230505,-8.818095871591257,1
-0.9007542458505886,5.291398683308045,-10.87499402257129,0
-1.8461388994599859,4.349665387957314,-9.505375947716452,0
-2.3324362617414574,-7.871067001039963,-8.40490231225547,1
-3.5915012315236363,-7.489374974228666,-8.884759086354379,1
-6.190435058475675,-8.172594685942292,-8.170946422534188,1
-4.022677244053687,-7.173274250831279,-7.703072591856866,1
-1.6421504976485148,3.284471140096273,-10.51480696157333,0
-3.1000663615394712,-7.204593914098811,-6.766913840377726,1
-3.9725801814608417,-6.914865904929935,-7.6896937828923795,1
-1.6087521511724905,3.769494222273808,-9.806797018985636,0
-2.3064765942034278,5.307976760491872,-7.469386796846703,0
-3.82110076844342,-7.628118787775195,-5.763082142290534,1
-5.463804922450773,-6.05367511988283,-9.629790765144225,1
-3.8552363011412134,-6.004554674500931,-9.864395764248538,1
-4.085024173650223,-6.046329708889857,-6.92266990466932,1
-3.4052189626750113,-8.70233177666608,-4.194625400586082,1
-1.359389585992692,4.054240022349643,-11.140230701675241,0
-4.254324701318543,-6.257426266652469,-7.840989415611045,1
-2.7467406493276365,-7.347745735292583,-8.419554988942766,1
-4.656268950273374,-6.339331665579006,-8.477432324109255,1
-2.1349327810865018,4.884100050660718,-11.01959844829441,0
-5.894029511728098,-7.871060395611195,-8.104166412250942,1
-3.602883311616872,4.7589842332124945,-10.234149455466088,0
-5.898395505975244,-7.980306551889445,-6.9280722553508145,1
-4.391548814701873,-6.879346562691183,-7.7588000746119326,1
-1.4460260046130777,6.5971895978128945,-11.894073426544194,0
-3.8409800585709855,-7.21538650930819,-7.237728836561472,1
-3.788683481513998,-6.2867080045581725,-7.843411346016556,1
-3.783479292015633,-8.228890154818941,-7.45986187896366,1
-3.2693472191812516,-7.418292166524753,-9.94114099582376,1
-1.1292044392103335,3.7148291171178522,-10.39446603050908,0
-3.0326772261952755,4.721649260885453,-9.151551856068068,0
-0.5438581031640333,5.247351426984265,-10.100599721226638,0
-4.312572643073944,-6.559500280904821,-6.935287203822698,1
-2.082416867339295,4.492954275367449,-12.14017923273047,0
-1.4823721856725591,3.290019850958417,-9.916785402679823,0
-3.3972750372858194,-5.371073070369658,-7.9563583253737535,1
-3.8129531109158545,-7.991754122866363,-8.335648510987143,1
-3.6877061448489195,-7.325348242523119,-7.708131394279473,1
-2.128233722226411,5.259771090798784,-10.410741813364133,0
-3.2274316948423833,-3.743803427487374,-8.75345343500136,1
-4.905410648069464,-7.5830277360564935,-9.61463170934615,1
-1.6982554152145706,2.7907175141398666,-8.876294795417436,0
-4.721152293387765,-7.429420233364376,-8.612945785662113,1
-1.7755450914209159,4.231030900181409,-10.931627159279603,0
-1.4168904648667249,4.608320047717165,-9.33669221605441,0
-0.8345300815095337,3.9082763052120835,-10.308697481955953,0
-4.332866062897084,-8.079685874516409,-7.717241908327635,1
0.13259830302704745,4.286025297054654,-11.230833239099528,0
-0.9317464059488707,4.921563482482528,-12.780246971306024,0
-1.2495082587402633,4.604789588969931,-9.878703857845643,0
-2.392831509843832,5.24249458827743,-8.454353392848617,0
-5.6526821520855,-7.340728246218882,-6.924272518973348,1
-3.961098602828802,6.151301633059641,-10.758919404548204,0
-3.323152876678294,-7.4797290849459745,-7.701282067302822,1
-0.8315852633412734,4.636584604207545,-9.235701323341077,0
-0.4350522011430207,4.809981510633961,-9.404133980416034,0
-2.7544717516895614,4.575872301901829,-9.257156052556827,0
-3.439843067374657,-6.692425332146296,-8.301717907683438,1
-1.8583977688374163,3.7060913639219066,-10.20110695261766,0
-3.707925698174085,-5.912283048647135,-8.377463876747543,1
0.2953181690605149,3.0745382023259133,-11.758401064051885,0
-2.279560749896649,5.104521902915381,-10.4448410684391,0
-2.2769219696608802,4.969250965462188,-9.75697541141537,0
-1.2506593680116918,4.381872912967383,-10.77287412282226,0
-4.168002389589227,-6.043634057558838,-7.628477612327221,1
-5.070459239802317,-7.5738544614806,-8.319714059510003,1
-2.841878032458153,3.740735350644035,-11.671908311272034,0
-2.445093902868755,2.6505642286103095,-9.282922906167286,0
-0.5126595295490366,4.356787289684486,-9.53106923642426,0
-3.31028117177262,3.515934284680113,-11.11682790221283,0
-3.806583283976315,-6.493077304792749,-8.190045761141072,1
-0.854166481716338,3.7051454425859847,-10.53493552752844,0
-3.354135311903946,-8.535119272679053,-7.546824160320208,1
-4.146670187837208,-9.141684205581292,-7.205726937278369,1
-5.10205277700015,-8.155220516112553,-6.453039957978519,1
-2.511015562479346,5.407371292523463,-10.382544752485892,0
-0.8667530400291719,3.7829591391633697,-9.477136166579731,0
-0.30945308726679355,4.0752066989105336,-9.611173358520011,0
-2.332007944735116,3.848995147057118,-9.058543759456613,0
-4.578690548829193,-7.658725250912248,-8.497128813834438,1
-2.519075846780506,4.757035847507269,-11.309995914890534,0
-1.8818880485588787,4.205731799913164,-9.811151112664817,0
-3.3030253331108588,-6.458333783244444,-8.890517732383977,1
0.1751577207011672,4.970872724337475,-7.859884436213619,0
-3.503130805325359,-6.437445100904628,-7.401890869463561,1
-0.6207353040891055,6.59346951581742,-9.556348060084519,0
-3.5816782561513394,-5.21187269858836,-8.010976732097728,1
-1.890399649083989,1.6134048686966214,-8.060183690037022,0
-4.582790151416985,-8.178318286630729,-8.220638129570899,1
-3.85760177625307,-6.031431380393501,-8.299501379235398,1
-3.227825989109646,-5.568997417773263,-7.477774295419833,1
-2.7919085656888107,-7.092411569925717,-6.406793015396072,1
-2.656579701478202,4.299695882063936,-8.546283243062167,0
-3.1037617022683825,-7.187036198769422,-8.834079678641363,1
-1.7824501314671677,3.4707204345840927,-10.265600583279117,0
-2.263480533741777,3.1764317331761998,-9.447175007676886,0
-5.348631572428531,-7.587238648793434,-8.522484006453013,1
-1.9137397735558879,5.806333811324148,-10.779624186339902,0
-0.8650316663474372,2.53332889120786,-9.077097385598146,0
-5.002416292531821,-6.748223288501085,-10.048495052100511,1
-5.53250483275767,-7.893510162514144,-7.624348359038871,1
-3.840860804949009,-6.776804016652588,-6.655119921047011,1
-2.188013446844133,-6.193912381125497,-8.661685238899446,1
-1.9412961750141324,6.462845392041455,-8.237463277204007,0
-3.1390054182142793,-6.284412253899364,-9.617281678204638,1
-5.288551270378396,-7.171342305213279,-10.944224511317891,1
-1.1563750925131935,5.6997157513754235,-10.108159530070418,0
-1.073897905776137,4.836016008865126,-10.604710901853148,0
-3.8715807285575883,-7.5248250144984254,-7.508874438593723,1
-5.02122512384976,-7.14156154636347,-7.5802653786672884,1
