"0","1","2","CLASS"
"1",0.6154856970708,0.102067983438184,-0.234862253238855,1
"2",0.0933779313878318,0.0158625014897614,-2.01861477452294,1
"3",0.452734355137723,0.136675331887758,-0.440954950700719,1
"4",0.418463039808492,0.152363742032193,-0.483132470170416,1
"5",0.330527971261662,0.158285994044685,-0.641818071112112,1
"6",0.698040633851347,0.461179677076728,0.0493489255950095,1
"7",0.144530054321873,0.0994463523508368,-1.32080649769552,1
"8",0.585504647393449,0.430356436550849,-0.028488879163511,1
"9",0.0504789571857974,0.0461465638702523,-2.22868083060685,1
"10",0.278114448437578,0.273169852565911,-0.518652816157116,1
"11",0.0998298575483009,0.0991149810656826,-1.5030407977546,1
"12",0.133589102634525,0.138056127271089,-1.19174522563727,1
"13",0.514053321428582,0.539987058135066,0.0241158760591649,1
"14",0.415916169763009,0.511582456092293,-0.0477274825338684,1
"15",0.154459734832803,0.214152177542626,-0.853185339049172,1
"16",0.269154943124197,0.391423123257887,-0.301973672104271,1
"17",0.0406810092140901,0.0723676978456276,-1.97183101975107,1
"18",0.110523366071526,0.328446803318469,-0.534146642084176,1
"19",0.260019634667962,0.782360609986674,0.174390677947671,1
"20",0.179748580124488,0.556559127959929,-0.0675128497024781,1
"21",0.184141683449923,0.58862816136589,-0.0232267922486533,1
"22",0.0832283025498836,0.29594837055539,-0.637245536801881,1
"23",0.0982054522222087,0.382238509410822,-0.398772356065245,1
"24",0.178528177184635,0.820138955063819,0.205640869411847,1
"25",0.152505368120125,0.739054083914657,0.143582591008024,1
"26",0.162564480241786,0.799106577311549,0.192167627063214,1
"27",0.132782917595792,0.713626401455205,0.121373574063484,1
"28",0.0539530836285034,0.702761011563489,0.122282829984977,1
"29",0.0109999661664955,0.264457169934355,-0.734185423852339,1
"30",-0.00481642839173503,0.690462556799304,0.124265979342509,1
"31",-0.0435453102131061,0.832858915154707,0.255454198744691,1
"32",-0.0158932463993997,0.288968620723999,-0.629090425016477,1
"33",-0.031317631115651,0.38755729565855,-0.346047046476674,1
"34",-0.0586905067876421,0.723378220312892,0.174244546894093,1
"35",-0.00699125904751583,0.0767574195029987,-1.92528211200893,1
"36",-0.0343226782496207,0.354071971733666,-0.425398657087908,1
