"0","1","CLASS"
"1",0.736332276167623,0.544849229994116,"2"
"2",0.0549506716936109,2.92470307749285,"1"
"3",-3.36036544479187,1.40423342133515,"1"
"4",2.10750172605723,5.01422229696674,"1"
"5",-2.23919820914436,-3.78005428724805,"1"
"6",0.67123441993763,-1.17962558038234,"1"
"7",0.989591534226316,-3.42900459369165,"1"
"8",0.276105417423473,-0.841995795633393,"1"
"9",1.19201956935275,0.863163706909337,"2"
"10",-0.237584051557656,0.620282753009374,"1"
"11",0.39536852469159,3.40514117202899,"1"
"12",-2.13738542250957,-0.886769608727853,"1"
"13",1.43559546956205,1.35475277555559,"2"
"14",3.05896344682271,-1.03272829711672,"2"
"15",-1.60642643472948,-2.39719416663617,"1"
"16",0.411824773172384,-0.281456960322022,"2"
"17",0.836088534383023,1.83704278178008,"2"
"18",-2.22753027263906,-0.614761828450997,"1"
"19",1.45148100614058,0.122257536780436,"2"
"20",1.29118390566741,-0.0550667263641469,"2"
"21",3.16018336740767,1.24210840547636,"1"
"22",1.49607763931935,-0.231300618864815,"2"
"23",2.99563752207683,0.363804382808548,"1"
"24",0.13059984865642,0.703526511180675,"2"
"25",-0.720060831478937,-0.386827938842633,"2"
"26",1.55281374556304,2.17330670005504,"2"
"27",0.525290917325525,2.63680186238494,"1"
"28",1.62095546803617,-0.549142171780149,"2"
"29",1.51086432040081,1.33869353927266,"2"
"30",-2.46580239914253,-0.597818626861324,"1"
"31",0.0999753283520213,-1.37763434422522,"2"
"32",-0.00744706758436102,-3.29644348431766,"1"
"33",0.150564613191793,0.322982906470924,"2"
"34",1.32725897641123,0.196364323020411,"2"
"35",3.02334456562179,1.90299693925101,"1"
"36",-0.951396568859068,-2.22624590620282,"1"
"37",0.681944142107387,-0.270050341239646,"2"
"38",1.59583287506216,1.23393295137816,"1"
"39",-1.57166936037044,-0.73669115414874,"2"
"40",0.447817682824868,0.394536337224031,"2"
"41",-1.94800512222505,1.02698743297084,"1"
"42",2.76844858726009,1.80841086060871,"2"
"43",-0.795323197663633,1.16577199588533,"2"
"44",-0.0156463427558239,0.415358179162062,"2"
"45",1.98455229222224,0.419524292435221,"2"
"46",1.37874539553095,0.738918207462051,"1"
"47",-1.9116782065536,3.44778826121186,"1"
"48",1.63165358387759,-0.400648900884761,"2"
"49",0.208218562082935,-0.00430681707833924,"2"
"50",0.461484193541857,-0.581546420334505,"2"
"51",-0.000363206619611534,0.436791537182463,"2"
"52",-2.46341411682819,-0.412289133278419,"1"
"53",-2.16803490263761,-0.46587682163583,"2"
"54",-1.91378376265124,-2.62839027980001,"1"
"55",-1.73956574737299,0.126948192551733,"1"
"56",-1.82136136498658,-0.463954902333234,"1"
"57",1.48255261052042,1.2701206551829,"1"
"58",0.137023066554289,3.26928857096745,"1"
"59",-0.647501509175923,-3.61665515870981,"1"
"60",1.02407080499454,1.30130328263539,"2"
"61",0.102395120332261,-0.739782961715342,"2"
"62",-2.17300609398739,-0.427771902992624,"1"
"63",-2.03185789370978,0.140732282570294,"1"
"64",0.0712417380386552,-0.19853399388549,"2"
"65",0.360469335781657,1.04395772986254,"2"
"66",-1.53558036946172,1.0994153391725,"1"
"67",-2.23944012225397,-1.39364709202867,"1"
"68",-0.896348473206791,0.781131884740419,"1"
"69",0.94347274890646,0.762822518198964,"1"
"70",0.0779421162188466,0.131918251814816,"2"
"71",0.73974407607991,2.04913565364507,"2"
"72",-2.36098136576855,-0.0247455395674823,"1"
"73",0.217020489437736,1.23752817645962,"2"
"74",2.94051399416597,-0.248869972841112,"1"
"75",0.512260396993716,-0.934757968721761,"2"
"76",-2.62284118324976,2.93348918637449,"1"
"77",1.27137494183772,0.0246392008842312,"2"
"78",1.9642344927711,1.48780607323632,"2"
"79",0.720971585658508,0.508242204368445,"2"
"80",-0.193049845525964,1.34785735287515,"1"
"81",4.73943981590269,3.91285052649168,"1"
"82",1.78125295287484,-0.53808202460501,"1"
"83",0.494611291655235,2.22197343568355,"2"
"84",-1.01102940913694,1.16541639418689,"2"
"85",1.47439406902648,0.469453712841223,"2"
"86",-0.147800770159841,0.975731652322517,"2"
"87",0.482532991435813,0.176875351316192,"2"
"88",-0.504366322781894,-2.4891030367053,"1"
"89",1.3600591504947,-0.702940420382868,"2"
"90",1.62228928640234,-0.79941508181371,"2"
"91",-1.73152750968852,-0.791405845008607,"1"
"92",1.34188134586347,0.419648609553717,"2"
"93",1.16517199977289,0.194793309178843,"1"
"94",-0.0250586939914329,-0.476773900119535,"1"
"95",-0.749709524227789,-0.82365591309979,"1"
"96",0.635771470184946,-3.15443609778965,"1"
"97",-0.977611269673244,-1.59455220246446,"1"
"98",0.181672405486979,2.34144843967974,"2"
"99",-0.27514229437869,-0.229894109625874,"2"
"100",0.721851266511406,1.49023442083009,"2"
"101",5.31731605399693,-2.19247356561313,"1"
"102",1.38646921146959,1.87469374511206,"2"
"103",-0.280812358071101,-0.98069424745015,"2"
"104",-1.51583935014823,1.07451613713739,"2"
"105",0.54343344354872,0.767842029915434,"2"
"106",3.3605564093791,0.61661749733827,"1"
"107",1.85398004409273,2.00866171846958,"2"
"108",-1.05311956230958,1.61677722748947,"2"
"109",1.55916801815171,0.689590247326044,"1"
"110",-0.337268625955015,1.78208500399705,"2"
"111",-1.0895381557287,0.0298647549059098,"2"
"112",1.42648104022564,3.07929617503759,"1"
"113",0.630275895656097,1.88565375709354,"2"
"114",-1.08576387422386,-0.659028384776358,"1"
"115",1.77155674780186,1.89677870148414,"1"
"116",1.71430631586437,0.278073105201436,"2"
"117",-0.697189369021507,-0.958511173562793,"1"
"118",1.40348525493582,1.52256641675371,"2"
"119",-2.01610915633908,-3.02977359000319,"1"
"120",3.76636508476519,0.869073311739323,"1"
"121",-1.10909927355592,0.26316491299959,"2"
"122",1.46155086879162,0.41391189480832,"2"
"123",-1.85794215840235,-1.03907333403108,"1"
"124",0.488142549461787,0.77215779157389,"2"
"125",-0.588392907213826,-1.66911806603812,"1"
"126",-1.22990054159271,-1.51329521870668,"1"
"127",-1.89415158348204,2.1790069904046,"1"
"128",1.19795029962063,3.14486583495829,"1"
"129",0.367226142054996,0.570555760339131,"2"
"130",2.30342758444962,0.305786471686582,"2"
"131",-3.04722976475511,2.01472873129909,"1"
"132",-0.412378004234571,-0.546315986151316,"1"
"133",-1.14859082860281,-2.61935908339957,"1"
"134",-2.78033207327016,0.445147661719787,"1"
"135",-0.696827055732467,2.12620909999327,"2"
"136",-0.14083476501431,2.22686636760003,"1"
"137",-0.861759059208168,1.67478879473377,"1"
"138",0.807009848776167,0.415264045486878,"2"
"139",-1.18445074592318,0.629033536641952,"1"
"140",1.96223231981323,0.444436144283655,"1"
"141",-0.794680388778123,0.12664038269392,"2"
"142",1.06481871334101,-1.68723077984179,"1"
"143",-0.288235856412676,0.950970076092555,"2"
"144",0.460240680349449,0.330910044225603,"2"
"145",0.613549140797881,0.630281010464237,"2"
"146",-0.180912248481989,0.887610651275797,"1"
"147",1.06588101568392,1.59349678249579,"2"
"148",0.31298098339218,0.111594221858888,"1"
"149",2.15454706649648,0.223224307171524,"2"
"150",1.28656539349353,-1.0568861588905,"2"
"151",-1.47462338167994,0.13594477904393,"1"
"152",0.262101541319409,1.17156655185166,"2"
"153",-0.40268241174436,-0.40392348471059,"1"
"154",2.20435319014739,-2.31603050808485,"1"
"155",-0.0334965123037488,-1.18548654109516,"1"
"156",2.60101756773378,-0.584612262842013,"2"
"157",0.323577267114485,1.53213076800801,"1"
"158",4.04952278015547,0.0778562333042508,"1"
"159",-1.40738850779748,0.0292936249503567,"1"
"160",0.593056014717596,1.51323004477876,"2"
"161",1.92158476790105,-0.372633936103063,"1"
"162",2.19538103804124,1.28830782446313,"2"
"163",0.905119796292096,0.746781760903286,"2"
"164",3.58097010707563,2.80118165457199,"1"
"165",0.326282245079224,-0.551841916288462,"2"
"166",-2.12833032666685,0.0369711402277131,"1"
"167",-1.09371953676677,2.00098674909751,"2"
"168",0.035273092849203,0.498392023300935,"1"
"169",-0.7798172586117,0.298441471348278,"1"
"170",0.776801884204345,0.397906334043186,"2"
"171",-0.981665504733104,-1.92646636090746,"1"
