"0","1","CLASS"
"1",-0.4689826737158,0.347424465697259,"1"
"2",-0.25575220072642,-0.810284289065748,"2"
"3",0.145706726703793,-0.0148077583871782,"1"
"4",0.816415579989552,-0.0768963187001646,"1"
"5",-0.596636137925088,-0.249566938262433,"2"
"6",0.796779369935393,0.982198439072818,"2"
"7",0.889350537210703,-0.647298572584987,"1"
"8",0.321595584973693,0.626870417036116,"2"
"9",0.258228087797761,-0.863106725737453,"1"
"10",-0.876427459064871,-0.199100506491959,"2"
"11",-0.588050850201398,-0.717711348552257,"2"
"12",-0.646886494942009,-0.613380275201052,"2"
"13",0.374045693315566,0.682703433558345,"2"
"14",-0.231792563572526,0.439827976748347,"1"
"15",0.539682839997113,-0.465575833804905,"1"
"16",-0.00460151582956314,-0.00999671034514904,"2"
"17",0.435237016528845,-0.83377220435068,"1"
"18",0.983812189660966,-0.292231518775225,"1"
"19",-0.239929641131312,0.938417610712349,"1"
"20",0.554890442639589,0.249428379349411,"2"
"21",0.869410462211818,0.32923649949953,"2"
"22",-0.575714957434684,-0.375020687002689,"2"
"23",0.303347532171756,-0.18862077454105,"1"
"24",-0.748889808077365,0.992154743056744,"1"
"25",-0.465558662544936,0.710164712741971,"1"
"26",-0.227771814912558,0.907096792012453,"1"
"27",-0.973219333682209,0.624610184691846,"1"
"28",-0.235224085859954,0.564364231657237,"1"
"29",0.73938169144094,-0.464243742171675,"1"
"30",-0.319302006624639,0.524303059093654,"1"
"31",-0.0358397690579295,0.972623178269714,"1"
"32",0.199131650850177,-0.412788901943713,"1"
"33",-0.0129173859022558,-0.201297786086798,"2"
"34",-0.627564797177911,0.624263047706336,"1"
"35",0.654746637213975,-0.845696661621332,"1"
"36",0.336933476384729,-0.272606380283833,"1"
"37",0.588479721453041,-0.114815065637231,"1"
"38",-0.784112748224288,-0.686571734957397,"2"
"39",0.447421892080456,0.164410540368408,"2"
"40",-0.177451140712947,0.940324357710779,"1"
"41",0.641892588231713,0.97899966686964,"2"
"42",0.29412038763985,-0.647095927037299,"1"
"43",0.56586552457884,0.0842608488164842,"2"
"44",0.106072623282671,-0.231392215937376,"1"
"45",0.0594391603954136,0.352328101638705,"2"
"46",0.578712463378906,-0.46141244051978,"1"
"47",-0.953337595332414,-0.0614981153048575,"2"
"48",-0.0455398699268699,-0.656399835366756,"2"
"49",0.4646274773404,-0.261621075216681,"1"
"50",0.385463112965226,0.450810545124114,"2"
"51",-0.0447607557289302,-0.0277017913758755,"2"
"52",0.722418953664601,-0.872395066544414,"1"
"53",-0.123805785551667,0.569092459976673,"1"
"54",-0.510405445937067,-0.163356728386134,"2"
"55",-0.858641905710101,0.962036169599742,"1"
"56",-0.801067679654807,-0.434232088271528,"2"
"57",-0.3674565856345,0.695764299016446,"1"
"58",0.0372685263864696,-0.835521538276225,"1"
"59",0.324010152835399,0.772917501162738,"2"
"60",-0.186339625623077,-0.0561385382898152,"2"
"61",0.825751848518848,-0.781798073090613,"1"
"62",-0.412793254479766,-0.333444030955434,"2"
"63",-0.0818685474805534,0.674833138473332,"1"
"64",-0.335210651624948,-0.446300316601992,"2"
"65",0.30174093414098,0.174070282839239,"2"
"66",-0.483966438565403,0.673464539460838,"1"
"67",-0.0429095034487545,-0.85769195202738,"2"
"68",0.532621341291815,0.405557486694306,"2"
"69",-0.831506171263754,0.397649074438959,"1"
"70",0.750642660073936,-0.0720752379857004,"1"
"71",-0.321854124311358,-0.126137779094279,"2"
"72",0.678880700375885,0.124353575520217,"2"
"73",-0.306633021682501,0.856966452673078,"1"
"74",-0.332450138404965,-0.539067171514034,"2"
"75",-0.0472975098527968,-0.556372491177171,"2"
"76",0.784396671690047,-0.159568213392049,"1"
"77",0.728678941261023,-0.332958388607949,"1"
"78",-0.220020913053304,0.72961510065943,"1"
"79",0.554641397669911,-0.645610928535461,"1"
"80",0.921235994435847,-0.0133625427260995,"1"
"81",-0.130681030452251,-0.140573266427964,"2"
"82",0.425029357429594,0.12852768599987,"2"
"83",-0.200011262204498,0.312324631027877,"1"
"84",-0.349295696243644,0.95710812555626,"1"
"85",0.514174296054989,-0.535677703097463,"1"
"86",-0.594615489710122,-0.518376807682216,"2"
"87",0.422242444939911,0.593672167975456,"2"
"88",-0.756616157945246,0.663343430031091,"1"
"89",-0.509022972080857,-0.772984587121755,"2"
"90",-0.713391241151839,0.926624032668769,"1"
"91",-0.52074116980657,-0.705354200676084,"2"
"92",-0.882131245452911,-0.712746114470065,"2"
"93",0.284576517064124,0.850459870416671,"2"
"94",0.752538425382227,0.0140712051652372,"2"
"95",0.557829354889691,-0.690297965891659,"1"
"96",0.594617651775479,-0.303395895753056,"1"
"97",-0.0894510927610099,0.319642051588744,"1"
"98",-0.179831835906953,-0.376455251127481,"2"
"99",0.621740485541523,-0.296853181440383,"1"
"100",0.209866580553353,-0.704308586195111,"1"
"101",0.309447856154293,0.317755218129605,"2"
"102",-0.293605456128716,-0.629860070999712,"2"
