"0","1","CLASS"
"1",1.45018710127266,1.96169663338071,"1"
"2",-1.01855983271464,-1.60442573385444,"2"
"3",0.681931625456156,0.247122720637087,"1"
"4",0.0706378525462978,-0.555611592544246,"1"
"5",-2.48746031014148,-2.45389373800106,"2"
"6",-0.0751922966156806,1.05633183605441,"1"
"7",2.00002880371391,1.50936940667389,"1"
"8",0.378733305203177,-1.0978829597843,"1"
"9",-2.38442684738449,-2.00436197944933,"2"
"10",0.86929062242358,-0.464228277747408,"2"
"11",1.42510037737245,0.546962915350082,"1"
"12",0.761352899086967,3.16536850181726,"1"
"13",2.05848304870902,2.24574667274811,"1"
"14",1.88642265137494,1.5954980340696,"1"
"15",0.380756951768853,1.00488444953819,"1"
"16",1.20610246454047,-0.720639217944741,"2"
"17",-1.25502703014102,-1.70590612526763,"2"
"18",-2.42449465021281,-0.371982847042749,"2"
"19",-1.14439960195422,0.480213960085704,"2"
"20",1.20753833923234,2.08342991008328,"1"
"21",3.30797839905936,0.186755743335909,"1"
"22",1.10580236789371,-0.618876849223588,"1"
"23",1.45699880542341,0.890344300511759,"1"
"24",0.922847064643469,1.44088937091698,"1"
"25",0.665999157633456,2.3509939798086,"1"
"26",0.965273971688724,-0.318609484533563,"1"
"27",-0.212360394369838,-0.635615407392552,"2"
"28",3.07524500865228,1.23349983508852,"1"
"29",2.02739243876377,2.19395526125905,"1"
"30",0.207908398386704,-1.02790997212958,"2"
"31",-2.23132342155804,-1.35729885450425,"2"
"32",-0.0161044299466211,-2.14681413611837,"2"
"33",1.21992480366065,0.482579516406377,"1"
"34",-2.46725002909224,-1.36212377257827,"2"
"35",1.52102274264814,3.35055432578911,"1"
"36",0.841245395283984,3.44653137569996,"1"
"37",0.464587311969797,-1.16670327948428,"2"
"38",0.233918000395335,-0.0436674390618876,"1"
"39",-1.43021175392855,-2.97293493407467,"2"
"40",-1.92610949737744,-0.485328366561971,"2"
"41",-1.17710396143654,-2.09057358373486,"2"
"42",-0.597988220513662,1.28465932554436,"2"
"43",0.268251826880394,0.114382427342041,"1"
"44",-0.169626832018326,-0.888893570254278,"2"
"45",-2.20808278630447,2.81027668071067,"2"
"46",-2.04798441280774,-2.10890999794325,"2"
"47",0.441157706844281,-0.692433375578546,"2"
