"0","1","CLASS"
"1",-1.6989996606573,0.191950922355572,1
"2",-1.95398807737981,-0.104567936159921,1
"3",-1.96512057993468,-0.411255040976074,1
"4",-2.24915662885582,-0.81770032154114,1
"5",-2.12635793540314,-1.11391944014257,1
"6",-1.97816561159332,-1.3803246936367,1
"7",-1.9851426191073,-1.77576677685652,1
"8",-1.8609398349592,-2.09719253764531,1
"9",-1.67261058800395,-2.3667306253173,1
"10",-1.42068074001875,-2.54697944946502,1
"11",-1.26442251699416,-2.9405013721,1
"12",-0.962632344473229,-3.0391837090543,1
"13",-0.66489926521396,-3.11298509306345,1
"14",-0.363557002013929,-3.09612188081621,1
"15",-0.0917334482468626,-3.54115789782455,1
"16",0.220315088775694,-3.50708286956769,1
"17",0.535608671993443,-3.56329901066165,1
"18",0.875973907623702,-3.68096962059467,1
"19",1.19833744593818,-3.66301128829465,1
"20",1.51242777409082,-3.60790741975259,1
"21",1.84399697845416,-3.57630121342782,1
"22",2.14911743242011,-3.47701381145472,1
"23",2.4103231941778,-3.30790586943507,1
"24",2.56516171996262,-3.01846291478103,1
"25",3.01410753674532,-3.06047059589861,1
"26",3.23021538781746,-2.83830202415813,1
"27",3.47179708023299,-2.6391150602379,1
"28",3.59581644094475,-2.35672211843269,1
"29",3.89565614662174,-2.1864485620005,1
"30",4.1766997772307,-1.98546222963575,1
"31",4.4492491872412,-1.7618243268064,1
"32",4.47889584578916,-1.44100169272523,1
"33",4.67334265660496,-1.17545609063387,1
"34",4.75846131148106,-0.877796492877652,1
"35",4.7357005263366,-0.567482388905797,1
"36",4.92016455656407,-0.280293367632774,1
"37",4.99174041047819,0.0233401822995142,1
"38",5.07521944068208,0.332972011159417,1
"39",5.22071013617135,0.659366121896647,1
"40",5.19763559844017,0.973001968539698,1
"41",5.09852161625199,1.26832819131347,1
"42",5.06325534112554,1.57692351913133,1
"43",5.10706840638977,1.91884267169307,1
"44",5.02892222923671,2.22336852661719,1
"45",4.83510441504982,2.47168805790148,1
"46",4.73646283590735,2.76424358511681,1
"47",4.71236276216771,3.11063100470195,1
"48",4.61182422714919,3.41987565227627,1
"49",4.39397572026086,3.64257650735283,1
"50",4.30487662926827,3.97651114684345,1
"51",4.09109177544887,4.20284330200238,1
"52",3.83247981042702,4.3758120682401,1
"53",3.69039115669359,4.68551247987554,1
"54",3.38827246621196,4.79211475061358,1
"55",3.30271844878485,5.21926666077024,1
"56",3.08513101125669,5.47227888357878,1
"57",2.72316249212127,5.45582081765689,1
"58",2.44000754562737,5.56888313261073,1
"59",2.23592279663462,5.8802005678129,1
"60",1.93743762194869,5.96281987337546,1
"61",-0.832887675708662,-1.83218988686219,2
"62",-0.498620637606774,-1.86913112997196,2
"63",-0.232549512571094,-2.14767590718006,2
"64",0.0772388099303829,-2.23512399587174,2
"65",0.384339692639789,-2.26074596715112,2
"66",0.730830505261195,-2.40445515157912,2
"67",0.982853963052696,-2.22700257829388,2
"68",1.456304206135,-2.48064152694664,2
"69",1.70874831735474,-2.28825217345564,2
"70",2.15182358969293,-2.31988581831071,2
"71",2.3279651711691,-2.04285180655292,2
"72",2.50351392064207,-1.79069476542932,2
"73",2.86179016696296,-1.65602575758121,2
"74",2.94858798076215,-1.35602398721945,2
"75",3.11525847170397,-1.10218651787844,2
"76",3.43609551953461,-0.88258460398691,2
"77",3.51228058367189,-0.58471212147105,2
"78",3.67753340974748,-0.29679776176203,2
"79",3.77934955484828,0.0076036343241689,2
"80",3.78075282711451,0.313713591742011,2
"81",3.82427185653238,0.624627183274473,2
"82",3.8818363591655,0.947719288176422,2
"83",3.995740233013,1.3044001083829,2
"84",3.70648413737585,1.52457605015911,2
"85",3.83977616934554,1.91969191420791,2
"86",3.73103383643361,2.21489513629053,2
"87",3.68293061223187,2.55583693825891,2
"88",3.44351183918459,2.76458985917742,2
"89",3.34559673530616,3.08685504081697,2
"90",3.16858903434223,3.34778060960777,2
"91",2.92929420884617,3.54056952577292,2
"92",2.83126099478788,3.92064525612467,2
"93",2.60315128427955,4.14682364236576,2
"94",2.34120249573358,4.32060624384961,2
"95",2.12759681441655,4.59754056670438,2
"96",1.82228860653043,4.68346186417837,2
"97",1.49346279262143,4.67060126287954,2
"98",1.23900593016119,4.87989990718056,2
"99",0.942627320722442,4.94060084446488,2
"100",0.664857939660831,5.12129077392481,2
"101",0.366074081401038,5.1954456005061,2
"102",0.0652501016729239,5.33228369543073,2
"103",-0.239484495636916,5.28944172791973,2
"104",-0.556462939079702,5.43019214722079,2
"105",-0.857124626611723,5.36562549880733,2
"106",-1.21789067408355,5.60066880482628,2
"107",-1.51155368410735,5.47690470936925,2
"108",-1.83187104338176,5.45633275461228,2
